jobId,title,companyName,location,experience,minimumExperience,maximumExperience,minimumSalary,maximumSalary,salary,currency,jobUploaded,jobDescription,tagsAndSkills,suggestedRole,roleEvidence
75354276,"Master Data Analyst, Data Entry (1- year Contract, Fresh Grads Preferred)",VF Brands Pte Ltd,Kuala Lumpur,1-2 years,1,2,3200,4500,Unknown,Unknown,2024-04-23 09:39:22,"ABOUT YOUR ROLE:
The key purpose of the Master Data Analyst is to help building an accurate and reliable enterprise information infrastructure for managing structured and unstructured data used in operational applications, data warehouses, business intelligence and analytics.
PRIMARY RESPONSIBILITIES:
Data Accuracy: Manage SAP master databases and ensuredata integrity.
Data Cleansing and Consolidation:Consolidate data by eliminating inconsistent and redundant customer, vendor or article data thereby achieving accurate and consistent data description.
Data Validation: Understand and analyzethe trustworthiness of the enterprise data and get continuousinsight into data quality.
Master Data Maintenance: Manage and audit the growing data volumes in effective and timely manner.
Regulate master data updates and additions with predefined change management workflowthat can comply with regulations, improve businessinsight and achieveoperational excellence.
Master Data Governance: Govern master data from initial creation to delivery across solutions by providing single version and consistent data.
OTHER RESPONSIBILITIES:
Master Data Maintenance: Manage other Master Data -Raw Material registration: Create/maintain Raw Materials on to Flex PLM system
User Acceptance testing for process and data changes.
WHAT WE WILL BE LOOKING FOR IN YOU:
Proficient computer skills including Microsoft Outlook, Excel and Word.
Minimum Relevant Experience: 1-2 years’ experience in a large multi-national organization or commercial & retail organization with financial system support or enterprise data maintenance related roles.
Fresh graduates are highly encouraged to apply.
Strong business acumen, attention to details, team player.
Must be able to thrive in busy, deadline-driven environment
EDUCATION: Bachelor's degree or equivalent combination of education and experience.","Administration & Office Support, Data Entry & Word Processing, master-data-analyst, Full time",Data Analyst,Title
75310757,Chief Operating Officer,DXN Holdings Bhd,Sepang,Unknown,2,3,3200,4500,Unknown,Unknown,2024-04-22 03:15:20,"DXN Holdings Bhd is the investment holdings and management company of DXN Group. Based in Malaysia, with worldwide operations of 79 subsidiaries across 48 countries.
DXN is principally involved in the sales of health-oriented and wellness consumer products through a direct selling model. It operates a vertically integrated production facilities, right from research and development to cultivation, manufacturing, and distribution. DXN's other business activities that primarily serve to support their core business include conducting laboratory testing services for third parties, offering of lifestyle products, and operating a cafe.
Under its massive expansion programme, we are currently looking for a diligent and experienced
Chief Operating Officer
with the opportunity to develop a professional future career growth within the group to be based in,
preferably
Alor Setar
,
but Petaling Jaya or Cyberjaya can be considered.
The objectives of this role:
Collaborate with CEO in driving the organizational vision and succession plan into achieving the objectives of the Group;
Develop overall operational plan with strategies for implementation and to monitor the performance accordingly;
Ensure effective recruiting, onboarding, professional development, performance management, and retention;
Ensure intellectual properties are properly registered and secured;
Ensure compliance with national and local rules and regulations.
Responsibilities:
Oversee operation, HR and legal functions of the Group;
Implement operational plan with strategies that are in alignment with the short and long-term objectives;
Ensure product registrations for launching of new/existing products;
Ensure regular update on the registration of intellectual properties;
Analyze internal operation and identify areas for process enhancement;
Monitor performance with corrective measures for improvement;
Build and maintain trusting relationships with key customers, clients, partners, and stakeholders.
Required skills and qualifications:
Five or more years of experience in executive leadership roles such as COO, VP of Operations, etc.
Excellent leadership skills, with steadfast resolve and personal integrity.
Understanding of advanced business planning, regulatory issues, and experience within the manufacturing/direct selling sectors.
Solid grasp of data analysis and performance metrics.
Ability to diagnose problems quickly and foresee potential issues.
Excellent analytical and planning skills.
Preferred skills and qualifications
International business experience.","CEO & General Management, COO & MD, chief-operating-officer, Full time",Data Analyst,Description
75420786,Service Quality Analyst – Incident Manager,Sudong Sdn Bhd,Kuala Lumpur,4+ years,4,3,3200,4500,Unknown,Unknown,2024-04-26 01:52:15,"At Sudong, we believe in the strength of a vibrant, diverse and inclusive workforce where backgrounds, perspectives and life experiences of our people help us innovate and create strong connections with our customers. We strive to ensure all our people practices are non-discriminatory and provide a fair, performance-based work culture that is diverse, inclusive and collaborative.
Position Summary:
The role of Service Quality Analyst (SQA-IM) involves overseeing the end-to-end delivery of services, ensuring quality, efficiency, and stakeholder satisfaction, and continually working towards improving processes for better outcomes flowing Singtel ITSM standards.
Job Responsibilities:
Point of escalation of infra related incident and respond to incident.
Plan, coordinate all the activities required to perform, monitor, change request and report base on Singtel’s Incident and Problem Management process.
Log detailed and accurate information about incidents and maintain comprehensive documentation, including incident details, actions taken, and resolutions.
Collaborate with cross-functional teams and stakeholders to ensure effective incident resolution.
Analyse incidents to identify root causes, patterns, or recurring issues. Contribute insights to post-incident reviews and collaborate with other teams to prevent similar incidents in the future.
Provide feedback on incident management processes and suggest process improvement and efficiency gains.
Offer training to TI support team to help prevent and mitigate recurring incidents.
Adhere to service level agreements (SLAs) for incident response and resolution.
Prepare and present regular reports on service quality metrics and performance to management and other stakeholders.
Identifying and managing risks associated with service quality and delivery which includes developing contingency plans and strategies to mitigate potential issues.
Support other ad-hoc duties been assigned.
Job Requirements:
Degree in Computer Science / IT or equivalent.
Minimum of 4 years’ experience in managing IT service delivery.
Good in operational experience adopting ITIL best practices, advantageous if ITIL v3 certified.
Excellent with MS office Suite for management reporting.
Basic understanding of Database, Operating system such as Window, Linux and AIX, Storage system, Network system, Azure systems and AWS clouds.
Able to work on 24 x 7 rotational.
Experience in engaging cross functional and technical competency teams.
Strong customer focus with a commitment to delivery of quality services.
Good in time management and attention to details.
Strong investigative, problem-solving skills - ability to identify problems and provide solutions.","Information & Communication Technology, Testing & Quality Assurance, incident-manager, Full time",Cloud Engineer,Description
75322039,Chief Financial Officer (based in Shah Alam),EP Manufacturing Berhad,Shah Alam/Subang,Unknown,2,3,3200,4500,Unknown,Unknown,2024-04-22 08:28:21,"Reporting to the
Board of Directors and Group Executive Chairman
, she/he will play a strategic business partnering role in working with the leadership team in setting business plans for all future development.
The CFO will have an immediate task of managing the Group finance.
Duties & Responsibilities:
The incumbent will be carrying out the duties of a CFO, which include but not limited to the following:
Develop and execute the financial strategy in alignment with the overall business objectives.
Conduct financial analysis to support decision-making and identify areas for improvement.
Lead the annual budgeting process and ongoing forecasting activities.
Monitor financial performance against budgets and forecasts, providing insights and recommendations for optimization.
Assess financial risks and implement strategies to mitigate them.
Ensure compliance with financial regulations and reporting requirements.
Manage the company's capital structure, including debt and equity financing.
Evaluate investment opportunities and make recommendations for capital allocation.
Lead and mentor the finance team, fostering a collaborative and high-performance culture.
Provide professional development opportunities and ensure the team's continuous growth.
Communicate financial performance and strategic initiatives to stakeholders, including investors, lenders, and regulatory bodies.
Build and maintain strong relationships with external partners and financial institutions.
To make good use of ERP and identify areas of improvements using the tools available across all departments. Harness advanced analytics tool to enhance efficiency, agility, productivity and to identify potential shortfalls.
Involve in activities of motor vehicle assembly plant.
Manage and perform any ad-hoc tasks/projects that may be assigned from time to time.
Requirements:
Candidate must possess at least Bachelor’s Degree in Finance or Professional Qualification of ACCA / CIMA & must be MIA member.
Proven experience as a CFO or in a senior finance role within the Manufacturing / Automotive industry is preferred.
Preferably from Public Listed company.
Strong knowledge of financial management, risk assessment, and regulatory compliance and Bursa Malaysia requirement.
Familiar with Bursa Malaysia and Securities Commission’s requirements, guidelines, listing rules and regulations.
Must speak and write in Mandarin Chinese. Other language: English and Bahasa Malaysia.
Exceptional analytical and strategic thinking skills.
Effective leadership and communication abilities.
Demonstrated success in driving financial performance and achieving business goals.
Able to travel in Malaysia and Overseas when required.","Accounting, Financial Accounting & Reporting, chief-financial-officer, Full time",Data Analyst,Description
75351536,UNIFI Express (Previously TMPoint) Outlet Supervisor,BIGEAST MISSION SDN. BHD,Hulu Langat,2-3 years,2,3,2000,3000,"RM 2,000 – RM 3,000 per month",MYR,2024-04-23 07:35:42,"Bangi & Wangsa Maju Hiring (TMPoint, UNIFI EXPRESS STORE):
Sales & Operation Executive/Supervisor (Few vacancies)
销售和运营主管/经理 (电信业: TMPoint, UNIFI EXPRESS STORE)
(RM2,000-3,500 Basic)
Job Highlights:
-  Basic (with EPF, Socso & Eis), Travel Allowance, Annual Bonus and Sales Incentive. High Incentive reward for high sales performance.
-  Great Career Opportunities For Promotion.
-  Outlet Base and Manage few other Outlets by visiting, Direct Report to Company Director.
Job functions:
Manage Outlets
(Outlet:TMPOINT, UNIFI EXPRESS STORE) with process improvement, measurement, tracking and analytics relevant to their functional areas
for improving overall Business
.
Enhance sales process
and productivity by enabling the team to work smarter by simplifying processes.
Track and
analyse sales performance
,
profit/loss
rates, and
quota
attainment.
Assist in
recruiting, training
and
motivating
for newly on-board and existing sales talents (
Products, Order Process and Sales Pitch
).
Visiting outlets/kiosk regularly to
improve operational and sales performance
.
Attending meeting, training
from the principle represent the company and disseminate the information down to all the relevant team.
Assist and
support the Company Director
in overall Business Managing matters.
Requirements:
-
Result oriented
and independent by working without supervision.
- Ability to problem solve.
- Ability to work well in a group.
- Ability to multitask.
- Familiarity with
Microsoft Office
(Word, Excel and Power Point)
- Familiarity with
online and computing
function.
- 2-3 years outlet
managerial experiences and telco selling experiences
with increasing responsibility.
-
Posses own transport and willing to travel
for outlet visiting, training and meeting. (However majority base in Store, travelling when necessary)
- Diploma or equivalent.
-
welcome all with high enthusiastic personnel
especially have
experiences in telco selling
(exp: maxis, digi, celcom or u mobile), fresh or junior expect to step up into higher position are welcome to apply.
Email your resume and application to
[email protected]
or Submit your Application to HQ
office
at 25-2, Jalan Wangsa Delima 12, Wangsa Maju, 53100, KL. Attn Ms Voon","Hospitality & Tourism, Management, outlet-supervisor, Full time",Data Analyst,Description
75423199,"Financial Lines and Liability Claims Specialist, Asia",QBE ASIA SERVICES SDN. BHD.,Petaling,5+ years,5,3,3200,4500,Unknown,Unknown,2024-04-26 03:08:52,"Summary
We are seeking a highly skilled and experienced Financial Lines and Liability Claims Specialist to join our Claims Department. The ideal candidate will be responsible for managing and adjudicating complex claims related to financial lines and liability insurance products, ensuring efficient claims processing, and delivering exceptional customer service to our clients.
Responsibilities
1. Claims Management
Investigate and assess claims related to financial lines (e.g., Directors and Officers Liability, Professional Indemnity, Cyber Liability) and liability insurance products (e.g., General Liability, Product Liability).
Analyze policy coverage, determine liability, and assess claim damages in accordance with policy terms and conditions.
Collaborate with internal stakeholders, including underwriting and legal teams, to gather relevant information and make informed claim decisions.
Negotiate settlements with claimants or their representatives to achieve favourable outcomes for both the company and the insured.
2. Documentation and Reporting
Maintain accurate and detailed claim files, including documentation of investigation findings, correspondence, and settlement agreements.
Prepare comprehensive claim reports and provide regular updates to management and stakeholders on claim status, trends, and potential risks.
3. Customer / Intermediary Experience
Provide timely and responsive communication to insureds, brokers, and other external parties regarding claim inquiries, status updates, and resolution efforts.
Address customer / Intermediaries concerns and inquiries with professionalism and empathy, striving to exceed expectations and maintain positive relationships.
4.Quality Assurance / Risk Management
Ensure compliance with company policies, regulatory requirements, and industry best practices in claims handling.
Conduct quality reviews of claim files to identify opportunities for process improvement and implement corrective actions as needed.
5. Team Collaboration
Collaborate effectively with colleagues within the Claims Department and across other functional areas to share knowledge, leverage expertise, and support departmental goals.
Provide mentorship and guidance to junior claims professionals, fostering their professional development and growth within the organization.
6. Technology
Collaborate with IT teams to identify opportunities for system enhancements and workflow automation to improve claims handling effectiveness and customer experience.
Engage with cross-functional teams, including IT, data analytics, and business intelligence, to identify opportunities for technological innovation and integration within the claims management lifecyc
Requirement :
Bachelor's degree in Business Administration, Insurance, Finance, or related field
Minimum of 5 years of experience in claims management within the insurance industry, with a focus on financial lines and liability claims.
In-depth knowledge of insurance policy coverage, liability principles, and claims investigation techniques.
Strong analytical skills with the ability to use analytical tools such as Tableau, Power BI and Excel.
Excellent negotiation, communication, and interpersonal skills, with a customer-centric approach.
Proficiency in claims management software, Microsoft Office Suite and other work related technologies.
Professional certifications in relation to Insurance is preferred (MII).","Insurance & Superannuation, Claims, Liability-Claims-Specialist, Full time",Data Analyst,Description
75430635,Business Processing Associate,ITA Asia Limited,Kuala Lumpur,1-2 years,1,2,3200,4500,Unknown,Unknown,2024-04-26 07:05:17,"Job Description
Follow procedures to processing new business plan application, enter detail and accurate information, and create account accordingly in the company Software Tools.
To perform and ensure the risks are accessed in accordance with the company guidelines and Anti-Money Laundering (AML) requirements, and determine whether to accept, modify or decline the application.
Evaluate all products by assessing the risks according to company guidelines and regulations.
To investigate all information and ensures timely escalation of alerts to the appropriate parties for further review.
Liaise with Regulatory Compliance Officer for advice and other business units for information where required.
Advise clients on the progress of their applications/requests.
Follow up the request on rider added from existing clients.
To perform any incoming changes request.
Maintain data integrity, consistency, accuracy, security, and timeliness.
To minimize data quality risks and proactively identify potential data issues.
Independently source for external data from reputable and trusted sources, possibly integrate into our data system for easier comparison.
Perform ad hoc data analytics or other related tasks assigned by supervisor/manager.
Job Requirements
Candidate must possess at least a Degree/Diploma in Accounting, Finance, Business Admin, or a related field qualification.
Experience candidate must have at least 1-2 years relevant hands-on experience in client services, insurance industry, banking, and financial institution.
With experience specialize in Anti-Money Laundering, Customer Due Diligence and Know Your Customer (AML/CDD/KYC) will be added advantage.
Fresh graduated are encouraged to apply, training will be provided.
Computer literate, especially in Excel / Word.
Excellent command of written and spoken in English.
Essential typing skill in English.
Sense of responsibility and patience
Demonstrate strong analytical skills, data literacy, and attention to detail.
Candidate must be willing to work in Public Holiday (you shall grant another day as paid holiday or shall be entitled for payment in lieu of such PH).
Job Info:
Operation hours from Monday to Friday, 8 am to 5 pm.
Free daily breakfast and luncheon.
We offer attractive benefit perks to the successful candidates.","Banking & Financial Services, Client Services, Full time",Data Analyst,Description
75367161,Security Analyst (Japanese speaker),DXC Technology Malaysia Sdn Bhd.,Petaling,Unknown,2,3,3200,4500,Unknown,Unknown,2024-04-24 02:21:48,"Job Description:
About DXC Technology:
We are a Fortune 500 global IT services leader. Our more than 130,000 people in 70-plus countries are entrusted by our customers to deliver what matters most. We use the power of technology to deliver mission critical IT services across the Enterprise Technology Stack to drive business impact. DXC is an employer of choice with strong values, and fosters a culture of inclusion, belonging and corporate citizenship. We are DXC.
Responsibilities:
Monitor and report on all security related alerts, incidents and breaches and provide assistance in the investigation and resolution of security incidents, when required
Investigate phishing/spam emails reported by users.
Produce monthly security reports for the clients.
Manage APT systems and ensure security signatures are up to date.
Coordinate with relevant IT personnel to ensure that all security incidents are resolved in timely manner.
Manage all customer interactions in a professional manner with a strong emphasis on customer satisfaction
Utilize internal guidelines to properly fulfill client requests and resolve incidents received via e-mail or internal ticketing systems in a timely and detail-oriented manner.
Analyze and assess security incidents and escalate to appropriate internal teams for additional assistance.
Assist customers to effectively implement corporate security policies on existing information system.
Any other related work as requested by the Lead / Head to support achievement of the department’s strategies and objectives.
Requirements:
Bachelor's degree in a computer science or equivalent.
Fresh graduate with Cyber Security major is encourage to apply.
Basic understanding of IT Security field.
Excellent communication skills in English and Japanese (
JLPT N3 and above
) to support Japanese speaking clients.
Our Culture and Benefits
DXC is committed to building better futures for our customers, colleagues, environment, and communities. We take care of each other and foster a culture of inclusion, belonging and corporate citizenship. We put this to action developing and implementing societal initiatives within our Social Impact Practice. #WeAreDXC
Our “people first” philosophy means we offer competitive remuneration, benefits, training and career opportunities that reflect our commitment to improving the lives of our employees, and the communities in which we live and work.
We are an Equal Opportunity Employer
DXC is proud to be an equal opportunity employer and we welcome submissions from people from all walks of life. We celebrate our diversity and recognize it is the unique contributions of our people that give us our edge. We stand by the ‘bring your whole-self to work’ philosophy. It is our inclusive culture that powers our results, and our company grows only if our people grow.","Information & Communication Technology, Security, security-analyst, Full time",Cybersecurity,Title
75383476,Reporting Executive (HR Shared Services),Sunway Berhad,Petaling,1-2 years,1,2,3200,4500,Unknown,Unknown,2024-04-24 07:39:42,"Sunway HR Shared Services is hiring!
Sunway HR Shared Services was established in July 2013 and has progressively moved towards effective and efficient HR services by centralizing most employees' HR related transaction under one roof. HR SSC is committed to drive service delivery effectiveness by embracing value adding services, customer centric culture and technological transformation, and believes that people are the assets of the company.
As part of business needs, we are looking for a reporting specialist to join our team.
What’s your job like?
We are looking for a reporting specialist to compile and generate high quality periodic and adhoc reports (e.g. monthly, quarterly, annual, bi-annual basis reports) to Sunway Business Partners and Business Leaders (e.g. Turnover reports, Headcount Reports) from various resources (e.g. HR system, eApplications, Finance, Business Partners). These comprehensive reports will be used for further analysis internally.
You are important to ensure effectiveness of data governance and making sure reporting procedures are comply with internal control requirements and company Service Level Agreement.
Being a reporting specialist, you will involve in continuous improvement initiatives within the team and continuously assess potential improvement areas by obtaining feedback from customers.
You are also responsible to respond promptly to employees’ incoming requests and follow up closely in timely manner.
Who are we looking for?
A candidate who has 1 - 2 years of working experience in Analysis/ Reporting field. Fresh graduates are welcomed to apply too.
A Degree in Analytics/ Business/ Mathematics or any related field.
We would love to have candidate who demonstrate good analytical skills.
Candidate who has good Microsoft Power BI and Microsoft Excel skills.
Candidate who is attentive to details.
Good interpersonal and communication skills are required.
Available to work in Bandar Sunway.
Why should you consider this job opportunity?
Unlimited career opportunity and exposure in diversified industries across Sunway Group
Exclusive Sunway staff privileges
Attractive staff benefits and perks - Medical coverage, optical and dental, executive health screening and etc
The hiring processes
The average processing is around 2-4 week.
Subsequently, our recruitment team will reach out to shortlisted candidates for interview arrangements
Alternatively, you may check your application status via our official career portal www.sunway.com.my/jobs
For more information about us, log into: www.sunway.com.my","Information & Communication Technology, Database Development & Administration, Reporting-Executive, Full time",Data Analyst,Description
75429774,Senior Reporting and Data Analyst,CITY FACILITIES MANAGEMENT SDN. BHD.,Bangsar,Unknown,2,3,3333,5000,"RM 3,333 – RM 5,000 per month",MYR,2024-04-26 06:38:36,"Job Purpose
This role is responsible for the development, delivery, and ongoing management of all Energy related data analytics and reporting.
Job Description
To proactively develop reports, data models, and analytical tools by:
Identifying the data sources required and automating data ingestion from these sources, including but not limited to web, SharePoint, Snowflake, and SQL databases.
Performing relevant data validations, cleansing, and transformations.
Designing the report structure, layout, and visuals.
Developing and applying the necessary logic and calculations to produce meaningful results and insights from the data.
Stakeholder Engagement
To proactively liaise and collaborate with internal and external stakeholders to understand all reporting and data analysis requirements.\
Ensure all critical reporting, including on-going monthly, ad-hoc, and project related tasks, are completed on time and to a high level of accuracy.
Any other tasks assigned by the Management.
Job Specifications
Bachelor’s degree in Statistical Science/ Mathematics/Engineering or any related fields
2 years of working experience in any related fields (data analytics, energy management, etc.)
Advanced Power BI skills
Intermediate/Advanced Python skills
Advanced Excel skills
Excellent interpersonal skills
Advanced analytical skills
Ability to work to deadlines
High level of English ability
Excellent interpersonal skills","Science & Technology, Mathematics, Statistics & Information Sciences, data-analyst, Full time",Data Analyst,Title
75438028,Senior System Analyst,CMGI Sdn Bhd,Petaling,3-8 years,3,8,5000,7500,"RM 5,000 – RM 7,500 per month",MYR,2024-04-26 10:43:12,"Responsibilities:
As a Senior System Analyst you will play a crucial role in optimizing our systems and processes to ensure efficiency and effectiveness across our organization. You will be responsible for analyzing complex business problems, designing innovative solutions, and implementing strategic initiatives to enhance our systems architecture.
1. Conduct in-depth analysis of existing systems, processes, and workflows to identify areas for improvement.
2. Collaborate with cross-functional teams to gather and document business requirements.
3. Design and develop technical solutions to address business needs, leveraging best practices and emerging technologies.
4. Lead the implementation and integration of new systems and software applications by providing timelines and managing customer expectations.
5. Perform planning and review of the system testing and quality assurance to ensure accuracy, reliability, and scalability.
6. Provide technical guidance and support to junior analysts and project teams.
7. Evaluate and recommend software tools and platforms to optimize system performance.
8. Develop and maintain documentation, including system specifications, user manuals, and training materials.
9. Stay current with industry trends and advancements in technology to drive innovation and continuous improvement.
10. Participate in project planning, estimation, and risk management activities.
Requirements:
1. Possess minimum a Degree in Software Engineering, Information Systems, Information Technology, Computer Sciences or equivalent.
2. At least 3 - 8 years related experience in system development analysis and involved in full cycles on software requirement study and analysis. With a track record of successfully delivering complex projects.
3. Proficiency in system analysis techniques, including requirements gathering, process modeling, and data analysis.
4. Knowledge and experience in programming, database structure, SQL query, API will be advantaged.
5. Experience with enterprise systems such as ERP, CRM, and BI tools.
6. Domain knowledge in Retail, Food & Beverage business and Supply Chain System will be advantaged.
7. Excellent problem-solving skills and attention to detail.
8. Strong communication and interpersonal skills, with the ability to effectively collaborate with stakeholders at all levels.
9. Proven leadership abilities, with experience leading project teams and mentoring junior staff.
10. Ability to work independently and prioritize multiple tasks.
11. Relevant certifications (e.g., CPRE, PMP) are a plus.","Information & Communication Technology, Business/Systems Analysts, systems-analyst, Full time",Data Analyst,Description
75429748,"Manager, ICS Assurance",Standard Chartered Bank,Kuala Lumpur City Centre,5-10 years,5,10,3200,4500,Unknown,Unknown,2024-04-26 06:37:31,"Role Responsibilities
The Group Chief Information Security Risk Officer (CISRO) organisation is instrumental in protecting and ensuring the resilience of Standard Chartered Bank’s data and IT systems by managing Information and Cyber Security (ICS) risk across the enterprise. As a critical function reporting into the Group Chief Risk Officer (CRO), the Group CISRO team serves as the second line of defence for assuring ICS controls are implemented effectively, in accordance with the ICS Risk Framework, and for instilling a culture of cyber security within the Bank.
Group CISRO is responsible for the development of ICS framework, which includes all aspects of end to end risk identification, assessment, management and mitigation to stay with approved risk appetite thresholds; ICS policy, assurance and red team activities, cyber resilience and stress testing, third party security risk, industry partnerships, and regulatory engagement. The team of Information Security Risk Officers (ISRO) have delegated authority for risk approval from the Group CISRO and support the implementation of the ICS risk management strategy, providing oversight, governance, and advisory across the Group’s Business, Regions, and Functions.
Group CISRO is central to ensuring the Bank is able to meet its ICS commitments to internal and external stakeholders, as well as maintaining an acceptable ICS risk profile that is regularly reported to the Board.
Group CISRO is proud to have a diverse workforce with a global presence in over 10 countries. More than a third of our global workforce are women and almost half represent our senior leadership roles. We also have a great ethic and generational balance in our teams and are committed to promote a workplace environment that is consciously inclusive, respects and celebrates the variety of opinions and diverse views, and where every voice is heard and acknowledged.
We embrace our differences and know that our diverse and inclusive approach is a strength that drivers our success. We want all applicants to feel able to perform at their best throughout the hiring process and we’ll support you with any reasonable adjustments you need. No matter who you are, where you come from, you are welcome to CISRO.
#breakthebias – Check out the features from the females on our leadership team: Libby and Nina
In line with our Fair Pay Charter, we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing. Some of the highlights:
New Ways of Working, with flexible working arrangement that helps you balance your personal life and create a positive employee experience.
Recognition and reward to show our appreciation in supporting you for achieving significant milestones and growth or aspirational goals.
We offer 18 types of leave benefits that covers annual and block leave, health and wellness, starting a family such as leave, maternity, family care etc. and time off which provides great flexibility opportunities to our employees.
Exciting work-related benefits such as Loyalty Award to celebrate every 5-year milestone with you and Professional Associations related benefits.
We invest in our people with a continuous learning culture to support your growth, with opportunities to reskill and upskill with access to physical, virtual and digital learning.We offer social and recreational events include dinner and dance, outings, talks and more.
The Information & Cyber Security (ICS) Assurance Manager is a permanent role with the following key responsibilities:
Primarily responsible to effectively lead/perform ICS assurance reviews and issue validation activities.
Identify gaps and recommend improvements to Bank’s ICS controls to drive proactive risk management •Key contributor to shape, continuous review and improve the overall assurance plan Lead or support the growth initiatives defined within the department/functions to drive greater efficiency and effectiveness.
Supports the review of regulatory submissions on cyber security requirements, where needed
Build and maintain good external partnership with stakeholders to collaborate effectively.
RESPONSIBILITIES
Strategy
Manage risk dynamically
Digital Agility
Value creation
Building Internal and External Partnerships
Innovation and Growth
Business
Provide timely, regular communication and updates of deliverables (outcomes, recommendations) to key internal and external stakeholders.
Processes
Responsible and accountable for performing reviews and issue validations in line with the 2LA methodology and ensure that the ICS assurance deliverables meets the quality standards set out in the methodology.
Ensure timely deliverables, invocation of escalation and clearance of report in alignment with our CISRO Assurance operating model.
People & Talent
Establish constructive relationships with key stakeholders across 1LoD, 2LoD and 3LoD.
Actively participate in team’s lessons learned or experience sharing sessions
Risk Management
Ensure that all activities are in line with and support of the ICS principal risk type under the Bank’s ERMF.
Proactive identification of risk hotspots to drive the prioritisation of our assurance work.
Governance
Awareness and understanding of the regulatory framework, in which the Group operates, and the regulatory requirements and expectations relevant to the role.
Support the Global Head of ICS Assurance & Testing to set up the annual plan and manage the execution of the plan to achieve the target on quality, timeline and budget.
Regulatory & Business Conduct
Display exemplary conduct and live by the Group’s Values and Code of Conduct.
Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.
Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.
Key stakeholders
Group Risk
Group Transformation, Technology & Operations
Group Internal Audit – Enterprise Technology, Cyber Security Services
Other Responsibilities
Embed Here for good and Group’s brand and values in Group CISRO ICS Assurance & Testing function; Perform other responsibilities assigned under Group, Country, Business or Functional policies and procedures;
QUALIFICATIONS
TRAINING, LICENSES, MEMBERSHIPS AND CERTIFICATIONS
CERTIFICATIONS CISA, CRISC, CSX Audit, CEH
Our Ideal Candidate
Role Specific Technical Competencies
Cybersecurity Risk Management
Analytical Thinking
Information Assurance
Information Security Audits
Data Analytics
Proven 5 - 10 years’ experience in cyber security testing/assessment, penetration testing, cyber security operations, cyber security audit or information security governance.
Thorough understanding of IT security business processes, risks, threats and internal controls.
Experience working in or with the financial services industry with keen understanding of business and operational environments. In-depth knowledge of payment security e.g. PCI DSS, SWIFT.
Strong knowledge of the cyber security threat landscape, businesses, markets and risk framework.
Good understanding of global legal, regulatory and industry regulations, frameworks and standards and the ability to adapt to the changes accordingly.
Able to communicate complex ICS risks/issues precisely and effectively.
Able to construct recommendations in a factual and persuasive manner. Excellent communication skills in both written and oral form.
Ability to empathise and collaborate with stakeholders across functions and at all levels of experience
Ability to look beyond individual issues to identify broader themes with wider-reach impact
Ability to both assess strategic priorities and to focus on detailed aspects of a function to drive effective delivery.
A big-picture thinker who is detail-oriented
Comfortable with “blank sheet of paper assignments”
Ability to perform testing by using data analytics
About Standard Chartered
We're an international bank, nimble enough to act, big enough for impact. For more than 160 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.
Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we:
·
Do the right thing
and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we do
·
Never settle,
continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so well
·
Be better together,
we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long term
In line with our Fair Pay Charter,
we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing.
·
Core bank funding for retirement savings, medical and life insurance,
with flexible and voluntary benefits available in some locations
·
Time-off
including annual, parental/maternity (20 weeks), sabbatical (12 weeks maximum) and volunteering leave (3 days), along with minimum global standards for annual and public holiday, which is combined to 30 days minimum
·
Flexible working
options based around home and office locations, with flexible working patterns
·
Proactive wellbeing support
through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills, global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkits
·
A continuous learning culture
to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learning
·
Being part of an inclusive and values driven organisation,
one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential.
Recruitment assessments -
some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process.","Banking & Financial Services, Other, manager, Full time",Cybersecurity,Description
